run_id,experiment_id,config_hash,commit_sha,environment_hash,dataset_id,model_id,total_state_dim,atrial_state_dim,rhythm_state_dim,dtype_bytes,seed,patient_id,recurrent_state_bytes,recurrent_param_count,readout_param_count,macro_f1,sensitivity,specificity,ppv,acc_concordant,acc_discordant,status
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0005,64,128,17,0.9863028709182555,0.9814814814814815,0.9911242603550295,0.9814814814814815,0.9864253393665159,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0007,64,128,17,0.9814938189355245,0.9746835443037974,0.9883040935672515,0.9746835443037974,0.9890590809628009,0.9302325581395349,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0008,64,128,17,0.9954044117647058,0.99375,0.9970588235294118,0.99375,0.9955257270693513,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0012,64,128,17,0.9891577760430219,0.9973474801061007,0.975609756097561,0.9920844327176781,0.9909297052154195,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0013,64,128,17,0.9883329677663234,0.9807692307692307,0.9941860465116279,0.9870967741935484,0.9907192575406032,0.9855072463768116,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0014,64,128,17,0.9919535235520365,0.9925650557620818,0.9913419913419913,0.9925650557620818,0.993006993006993,0.9859154929577465,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0015,64,128,17,0.9919871794871795,0.9875518672199171,0.9961389961389961,0.99581589958159,0.9909706546275395,1.0,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0016,64,128,17,0.9856035012285013,0.9797297297297297,0.9914772727272727,0.9797297297297297,0.988479262672811,0.9848484848484849,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0019,64,128,17,0.9838383838383838,0.9866071428571429,0.9818840579710145,0.9778761061946902,0.9845814977973568,0.9782608695652174,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0025,64,128,17,0.9838863017451136,0.9888888888888889,0.9782608695652174,0.9816176470588235,0.9864253393665159,0.9655172413793104,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0029,64,128,17,0.9799370826913201,0.9847908745247148,0.9746835443037974,0.9773584905660377,0.981859410430839,0.9661016949152542,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0031,64,128,17,0.993941817212509,0.9955555555555555,0.9927272727272727,0.9911504424778761,0.995475113122172,0.9827586206896551,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0032,64,128,17,0.9859837972696437,0.9922178988326849,0.9794238683127572,0.9807692307692307,0.9910913140311804,0.9411764705882353,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0033,64,128,17,0.9938542473296705,1.0,0.9896551724137931,0.9859154929577465,0.9977064220183486,0.96875,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0036,64,128,17,0.9837646524012078,0.9615384615384616,0.9977678571428571,0.9803921568627451,0.9954648526077098,0.9830508474576272,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,16,8,8,4,0,P0039,64,128,17,0.9819837854068663,0.9844357976653697,0.9794238683127572,0.9806201550387597,0.9861431870669746,0.9552238805970149,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0005,128,512,33,0.9954194836842009,0.9876543209876543,1.0,1.0,0.997737556561086,0.9827586206896551,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0007,128,512,33,0.9815562810085026,0.9810126582278481,0.9853801169590644,0.96875,0.9912472647702407,0.9069767441860465,PASS
29dc44e8f78c,kill_gate_pilot,d29d14d3b194469e,27b85cd,2ab0f9d17d10572c,synthetic_v1,factored,32,16,16,4,0,P0008,128,512,33,0.9908088235294118,0.9875,0.9941176470588236,0.9875,0.9910514541387024,1.0,PASS
